dataset,epoch,seed,fine_tune_mode,lr,batch_size,hidden_dropout_prob,train_loss,train_acc,train_f1,dev_acc,dev_f1,best_dev_acc,is_best,checkpoint_path
cfimdb,0,11711,last-linear-layer,0.001,8,0.2,1.2713949502071487,0.6936145284124194,0.6883432563059313,0.6489795918367347,0.6407869612656847,0.6489795918367347,True,checkpoints/cfimdb.pt
cfimdb,1,11711,last-linear-layer,0.001,8,0.2,0.6380942107361054,0.8523725834797891,0.8523173896922507,0.8326530612244898,0.8317448618951107,0.8326530612244898,True,checkpoints/cfimdb.pt
cfimdb,2,11711,last-linear-layer,0.001,8,0.2,0.5621261138503797,0.8687756297598125,0.8679982103699122,0.8163265306122449,0.81271976761963,0.8326530612244898,False,checkpoints/cfimdb.pt
cfimdb,3,11711,last-linear-layer,0.001,8,0.2,0.5165102016006675,0.8605741066198008,0.8590239183179449,0.8204081632653061,0.8162165848336062,0.8326530612244898,False,checkpoints/cfimdb.pt
cfimdb,4,11711,last-linear-layer,0.001,8,0.2,0.4952145863637746,0.8875219683655536,0.8870443435320976,0.8448979591836735,0.8432659932659933,0.8448979591836735,True,checkpoints/cfimdb.pt
cfimdb,5,11711,last-linear-layer,0.001,8,0.2,0.4794745296239853,0.8635032220269478,0.8625788589717056,0.8612244897959184,0.8610369678366475,0.8612244897959184,True,checkpoints/cfimdb.pt
cfimdb,6,11711,last-linear-layer,0.001,8,0.2,0.4546840958923937,0.8857644991212654,0.8852881486303605,0.8448979591836735,0.8429910955207771,0.8612244897959184,False,checkpoints/cfimdb.pt
cfimdb,7,11711,last-linear-layer,0.001,8,0.2,0.4547300596382016,0.8845928529584065,0.8838772703273221,0.8326530612244898,0.8297486483279946,0.8612244897959184,False,checkpoints/cfimdb.pt
cfimdb,8,11711,last-linear-layer,0.001,8,0.2,0.42987933441578785,0.8974809607498535,0.8972077746674674,0.8571428571428571,0.8557587175562247,0.8612244897959184,False,checkpoints/cfimdb.pt
cfimdb,9,11711,last-linear-layer,0.001,8,0.2,0.4201042837698326,0.8939660222612771,0.893600872497158,0.8489795918367347,0.8472594314984245,0.8612244897959184,False,checkpoints/cfimdb.pt
