dataset,epoch,seed,fine_tune_mode,lr,batch_size,hidden_dropout_prob,train_loss,train_acc,train_f1,dev_acc,dev_f1,best_dev_acc,is_best,checkpoint_path
sst,0,11711,last-linear-layer,0.001,64,0.2,1.9846478131280016,0.3579119850187266,0.2052212515689759,0.368755676657584,0.20977526360347878,0.368755676657584,True,checkpoints/sst.pt
sst,1,11711,last-linear-layer,0.001,64,0.2,1.4081057194453568,0.44920411985018727,0.4006870321107159,0.4305177111716621,0.38865079738667463,0.4305177111716621,True,checkpoints/sst.pt
sst,2,11711,last-linear-layer,0.001,64,0.2,1.3472623398054893,0.4431179775280899,0.3386275442693544,0.41689373297002724,0.3137884577896132,0.4305177111716621,False,checkpoints/sst.pt
sst,3,11711,last-linear-layer,0.001,64,0.2,1.3330859497411927,0.4734316479400749,0.40069717056462917,0.45776566757493187,0.38541812497145844,0.45776566757493187,True,checkpoints/sst.pt
sst,4,11711,last-linear-layer,0.001,64,0.2,1.314703998280995,0.46254681647940077,0.41622804035340144,0.4268846503178928,0.3918687207268938,0.45776566757493187,False,checkpoints/sst.pt
sst,5,11711,last-linear-layer,0.001,64,0.2,1.3028498692299002,0.4961376404494382,0.42910178107793334,0.4677565849227975,0.4018103162454542,0.4677565849227975,True,checkpoints/sst.pt
sst,6,11711,last-linear-layer,0.001,64,0.2,1.2908470621749537,0.5001170411985019,0.4165996647577129,0.4586739327883742,0.3768700618492325,0.4677565849227975,False,checkpoints/sst.pt
sst,7,11711,last-linear-layer,0.001,64,0.2,1.2812071549358652,0.5115870786516854,0.45666852544159886,0.4732061762034514,0.41326489846647574,0.4732061762034514,True,checkpoints/sst.pt
sst,8,11711,last-linear-layer,0.001,64,0.2,1.2752778850384612,0.5085440074906367,0.42867850063869906,0.46321525885558584,0.38341563171652726,0.4732061762034514,False,checkpoints/sst.pt
sst,9,11711,last-linear-layer,0.001,64,0.2,1.2653894415542262,0.5105337078651685,0.44645021996570106,0.4641235240690282,0.40682509038081954,0.4732061762034514,False,checkpoints/sst.pt
