dataset,epoch,seed,fine_tune_mode,lr,batch_size,hidden_dropout_prob,train_loss,train_acc,train_f1,dev_acc,dev_f1,best_dev_acc,is_best,checkpoint_path
cfimdb,0,11711,last-linear-layer,0.001,8,0.2,1.075737224700295,0.7199765670767428,0.709036304402401,0.6775510204081633,0.6646800990973822,0.6775510204081633,True,checkpoints/cfimdb.pt
cfimdb,1,11711,last-linear-layer,0.001,8,0.2,0.592823121453,0.7744581136496778,0.7637139190890189,0.7306122448979592,0.708837510803803,0.7306122448979592,True,checkpoints/cfimdb.pt
cfimdb,2,11711,last-linear-layer,0.001,8,0.2,0.5338111243376108,0.8746338605741066,0.8739137818202904,0.8244897959183674,0.8214437043439942,0.8244897959183674,True,checkpoints/cfimdb.pt
cfimdb,3,11711,last-linear-layer,0.001,8,0.2,0.4777905385697556,0.7996485061511424,0.7921127374454459,0.7510204081632653,0.7339847991313789,0.8244897959183674,False,checkpoints/cfimdb.pt
cfimdb,4,11711,last-linear-layer,0.001,8,0.2,0.4502953016242691,0.90099589923843,0.9009823065377154,0.8693877551020408,0.8690189788826517,0.8693877551020408,True,checkpoints/cfimdb.pt
cfimdb,5,11711,last-linear-layer,0.001,8,0.2,0.4235104887145702,0.9021675454012889,0.9021541135609377,0.8530612244897959,0.8519736842105262,0.8693877551020408,False,checkpoints/cfimdb.pt
cfimdb,6,11711,last-linear-layer,0.001,8,0.2,0.39697268685308573,0.862331575864089,0.8604923154182345,0.8,0.7939444911690496,0.8693877551020408,False,checkpoints/cfimdb.pt
cfimdb,7,11711,last-linear-layer,0.001,8,0.2,0.40011329294365144,0.8939660222612771,0.8934035266155662,0.8408163265306122,0.8380535923119947,0.8693877551020408,False,checkpoints/cfimdb.pt
cfimdb,8,11711,last-linear-layer,0.001,8,0.2,0.3691630085982452,0.9004100761570006,0.9001386132072096,0.8612244897959184,0.8599905876025278,0.8693877551020408,False,checkpoints/cfimdb.pt
cfimdb,9,11711,last-linear-layer,0.001,8,0.2,0.3628061433958116,0.8986526069127123,0.898303596364687,0.8571428571428571,0.8557587175562247,0.8693877551020408,False,checkpoints/cfimdb.pt
