dataset,epoch,seed,fine_tune_mode,lr,batch_size,hidden_dropout_prob,train_loss,train_acc,train_f1,dev_acc,dev_f1,best_dev_acc,is_best,checkpoint_path
sst,0,2,last-linear-layer,0.001,64,0.2,1.65017852943335,0.3951310861423221,0.25778441787373046,0.3960036330608538,0.2661372936337239,0.3960036330608538,True,checkpoints/sst.pt
sst,1,2,last-linear-layer,0.001,64,0.2,1.4133911986849201,0.3904494382022472,0.30622867701033657,0.3760217983651226,0.2898600872688892,0.3960036330608538,False,checkpoints/sst.pt
sst,2,2,last-linear-layer,0.001,64,0.2,1.3652951254773495,0.42275280898876405,0.3609586638115669,0.39509536784741145,0.33831491095075455,0.3960036330608538,False,checkpoints/sst.pt
sst,3,2,last-linear-layer,0.001,64,0.2,1.325095472940758,0.4743679775280899,0.4035850354174797,0.45322434150772023,0.37375387082200034,0.45322434150772023,True,checkpoints/sst.pt
sst,4,2,last-linear-layer,0.001,64,0.2,1.3147126115969758,0.45552434456928836,0.29931125050508556,0.444141689373297,0.30384382855125686,0.45322434150772023,False,checkpoints/sst.pt
sst,5,2,last-linear-layer,0.001,64,0.2,1.2928982750693363,0.4760065543071161,0.431526663362057,0.44959128065395093,0.4106880986099819,0.45322434150772023,False,checkpoints/sst.pt
sst,6,2,last-linear-layer,0.001,64,0.2,1.2962894662102658,0.48782771535580527,0.40486794547579147,0.4641235240690282,0.37880796467527106,0.4641235240690282,True,checkpoints/sst.pt
sst,7,2,last-linear-layer,0.001,64,0.2,1.278018399850646,0.47425093632958804,0.3496447434636508,0.43869209809264303,0.3209541035379365,0.4641235240690282,False,checkpoints/sst.pt
sst,8,2,last-linear-layer,0.001,64,0.2,1.2765634228934104,0.4953183520599251,0.39600237262557525,0.4732061762034514,0.3691772076566696,0.4732061762034514,True,checkpoints/sst.pt
sst,9,2,last-linear-layer,0.001,64,0.2,1.2632247405265695,0.48560393258426965,0.45337746537481394,0.4405086285195277,0.4163115655322466,0.4732061762034514,False,checkpoints/sst.pt
