dataset,epoch,seed,fine_tune_mode,lr,batch_size,hidden_dropout_prob,train_loss,train_acc,train_f1,dev_acc,dev_f1,best_dev_acc,is_best,checkpoint_path
cfimdb,0,2,last-linear-layer,0.001,8,0.2,0.7126456928030352,0.760398359695372,0.7552319232070455,0.746938775510204,0.741032460447354,0.746938775510204,True,checkpoints/cfimdb.pt
cfimdb,1,2,last-linear-layer,0.001,8,0.2,0.5194369207754314,0.8347978910369068,0.8345580047456305,0.8204081632653061,0.819078947368421,0.8204081632653061,True,checkpoints/cfimdb.pt
cfimdb,2,2,last-linear-layer,0.001,8,0.2,0.46150993096215703,0.7141183362624487,0.6920458410351202,0.7224489795918367,0.7014336917562725,0.8204081632653061,False,checkpoints/cfimdb.pt
cfimdb,3,2,last-linear-layer,0.001,8,0.2,0.44794934208147996,0.859402460456942,0.8591305208952267,0.8408163265306122,0.8390031845523935,0.8408163265306122,True,checkpoints/cfimdb.pt
cfimdb,4,2,last-linear-layer,0.001,8,0.2,0.43934640330131924,0.8523725834797891,0.8510475330409899,0.8,0.7950700739147505,0.8408163265306122,False,checkpoints/cfimdb.pt
cfimdb,5,2,last-linear-layer,0.001,8,0.2,0.39812529731158897,0.8611599297012302,0.8603499750944874,0.8326530612244898,0.8301057082452431,0.8408163265306122,False,checkpoints/cfimdb.pt
cfimdb,6,2,last-linear-layer,0.001,8,0.2,0.3852159759360496,0.8711189220855302,0.8706839556370969,0.8489795918367347,0.847751969231286,0.8489795918367347,True,checkpoints/cfimdb.pt
cfimdb,7,2,last-linear-layer,0.001,8,0.2,0.3797922439037639,0.8711189220855302,0.8704462659380692,0.8653061224489796,0.8648648648648649,0.8653061224489796,True,checkpoints/cfimdb.pt
cfimdb,8,2,last-linear-layer,0.001,8,0.2,0.36224082895667753,0.8383128295254832,0.8351892378990731,0.7673469387755102,0.7572359843546284,0.8653061224489796,False,checkpoints/cfimdb.pt
cfimdb,9,2,last-linear-layer,0.001,8,0.2,0.354346864447694,0.885178676039836,0.8851123973616906,0.8612244897959184,0.8605531003080219,0.8653061224489796,False,checkpoints/cfimdb.pt
