dataset,epoch,seed,fine_tune_mode,lr,batch_size,hidden_dropout_prob,train_loss,train_acc,train_f1,dev_acc,dev_f1,best_dev_acc,is_best,checkpoint_path
cfimdb,0,11711,last-linear-layer,0.001,8,0.2,0.6526350121353274,0.7557117750439367,0.7454957926407415,0.6816326530612244,0.6558988764044944,0.6816326530612244,True,checkpoints/base-linear-cfimdb.pt
cfimdb,1,11711,last-linear-layer,0.001,8,0.2,0.5166221729645105,0.8312829525483304,0.8297686091897027,0.7918367346938775,0.7872430996611555,0.7918367346938775,True,checkpoints/base-linear-cfimdb.pt
cfimdb,2,11711,last-linear-layer,0.001,8,0.2,0.4625956059268145,0.7709431751611013,0.7601567483168961,0.7387755102040816,0.7215117931230463,0.7918367346938775,False,checkpoints/base-linear-cfimdb.pt
cfimdb,3,11711,last-linear-layer,0.001,8,0.2,0.4523918995999287,0.8219097832454598,0.8182261454392602,0.763265306122449,0.7534013605442176,0.7918367346938775,False,checkpoints/base-linear-cfimdb.pt
cfimdb,4,11711,last-linear-layer,0.001,8,0.2,0.41603439833934064,0.7492677211482133,0.7338378274402825,0.726530612244898,0.7051321202105301,0.7918367346938775,False,checkpoints/base-linear-cfimdb.pt
cfimdb,5,11711,last-linear-layer,0.001,8,0.2,0.3826879031399143,0.8500292911540714,0.8483618617201423,0.8040816326530612,0.7984368572603868,0.8040816326530612,True,checkpoints/base-linear-cfimdb.pt
cfimdb,6,11711,last-linear-layer,0.001,8,0.2,0.3806606956940388,0.81195079086116,0.8065195107577436,0.7877551020408163,0.7810093509350935,0.8040816326530612,False,checkpoints/base-linear-cfimdb.pt
cfimdb,7,11711,last-linear-layer,0.001,8,0.2,0.37522114583543525,0.7504393673110721,0.7355532572266443,0.7673469387755102,0.7545219638242895,0.8040816326530612,False,checkpoints/base-linear-cfimdb.pt
cfimdb,8,11711,last-linear-layer,0.001,8,0.2,0.37714719845452044,0.8769771528998243,0.8763763549733627,0.8040816326530612,0.8008939455505892,0.8040816326530612,False,checkpoints/base-linear-cfimdb.pt
cfimdb,9,11711,last-linear-layer,0.001,8,0.2,0.3677668207473008,0.8898652606912713,0.8898643157582613,0.8693877551020408,0.8688963210702341,0.8693877551020408,True,checkpoints/base-linear-cfimdb.pt
