dataset,epoch,seed,fine_tune_mode,lr,batch_size,hidden_dropout_prob,train_loss,train_acc,train_f1,dev_acc,dev_f1,best_dev_acc,is_best,checkpoint_path
cfimdb,0,0,last-linear-layer,0.001,8,0.2,0.7442658003245559,0.7627416520210897,0.7601334413539822,0.746938775510204,0.7438275769023206,0.746938775510204,True,checkpoints/cfimdb.pt
cfimdb,1,0,last-linear-layer,0.001,8,0.2,0.5406085309859748,0.7850029291154071,0.77843031774983,0.7551020408163265,0.7440094733909166,0.7551020408163265,True,checkpoints/cfimdb.pt
cfimdb,2,0,last-linear-layer,0.001,8,0.2,0.4852516175569775,0.833626244874048,0.8324170430001964,0.8204081632653061,0.8178561773452284,0.8204081632653061,True,checkpoints/cfimdb.pt
cfimdb,3,0,last-linear-layer,0.001,8,0.2,0.43148526465781384,0.7012302284710018,0.672573288040126,0.6857142857142857,0.6502660314046829,0.8204081632653061,False,checkpoints/cfimdb.pt
cfimdb,4,0,last-linear-layer,0.001,8,0.2,0.40871792680052954,0.8031634446397188,0.7971881188118812,0.7959183673469388,0.7894320682068208,0.8204081632653061,False,checkpoints/cfimdb.pt
cfimdb,5,0,last-linear-layer,0.001,8,0.2,0.40609221174338156,0.8793204452255419,0.8792126263375708,0.8285714285714286,0.8273026315789476,0.8285714285714286,True,checkpoints/cfimdb.pt
cfimdb,6,0,last-linear-layer,0.001,8,0.2,0.3857886485720628,0.8711189220855302,0.8708280706968143,0.8530612244897959,0.8530391895494535,0.8530612244897959,True,checkpoints/cfimdb.pt
cfimdb,7,0,last-linear-layer,0.001,8,0.2,0.3882683777363501,0.8558875219683656,0.8542488115600773,0.8244897959183674,0.8230630993768999,0.8530612244897959,False,checkpoints/cfimdb.pt
cfimdb,8,0,last-linear-layer,0.001,8,0.2,0.37810472217954205,0.8658465143526655,0.8645026307224148,0.8489795918367347,0.8475163585594374,0.8530612244897959,False,checkpoints/cfimdb.pt
cfimdb,9,0,last-linear-layer,0.001,8,0.2,0.368247747699791,0.8869361452841242,0.8868912720976774,0.8653061224489796,0.8652971459989003,0.8653061224489796,True,checkpoints/cfimdb.pt
