dataset,epoch,seed,fine_tune_mode,lr,batch_size,hidden_dropout_prob,train_loss,train_acc,train_f1,dev_acc,dev_f1,best_dev_acc,is_best,checkpoint_path
cfimdb,0,11711,last-linear-layer,0.001,8,0.2,0.6972691511439386,0.69302870533099,0.6695507354744896,0.6775510204081633,0.6411820322203889,0.6775510204081633,True,checkpoints/cfimdb.pt
cfimdb,1,11711,last-linear-layer,0.001,8,0.2,0.561347781915531,0.8271821909783246,0.8271812420272542,0.7673469387755102,0.7669586983729664,0.7673469387755102,True,checkpoints/cfimdb.pt
cfimdb,2,11711,last-linear-layer,0.001,8,0.2,0.503929978428043,0.671353251318102,0.6320336140265939,0.6612244897959184,0.6160962072155411,0.7673469387755102,False,checkpoints/cfimdb.pt
cfimdb,3,11711,last-linear-layer,0.001,8,0.2,0.4345621266793982,0.8142940831868776,0.8099526390930307,0.763265306122449,0.7525424909445528,0.7673469387755102,False,checkpoints/cfimdb.pt
cfimdb,4,11711,last-linear-layer,0.001,8,0.2,0.42699279601328843,0.7451669595782073,0.730203888098625,0.7183673469387755,0.6933333333333334,0.7673469387755102,False,checkpoints/cfimdb.pt
cfimdb,5,11711,last-linear-layer,0.001,8,0.2,0.4014991511390588,0.8453427065026362,0.8432977817835863,0.8081632653061225,0.8023549201009251,0.8081632653061225,True,checkpoints/cfimdb.pt
cfimdb,6,11711,last-linear-layer,0.001,8,0.2,0.38412437365155355,0.8681898066783831,0.8676401714965698,0.8489795918367347,0.847751969231286,0.8489795918367347,True,checkpoints/cfimdb.pt
cfimdb,7,11711,last-linear-layer,0.001,8,0.2,0.3672531109964736,0.8758055067369654,0.8757744274180261,0.8612244897959184,0.8611111111111112,0.8612244897959184,True,checkpoints/cfimdb.pt
cfimdb,8,11711,last-linear-layer,0.001,8,0.2,0.36209918283552767,0.8804920913884007,0.8803853192857496,0.8571428571428571,0.8561844863731656,0.8612244897959184,False,checkpoints/cfimdb.pt
cfimdb,9,11711,last-linear-layer,0.001,8,0.2,0.3528072441640858,0.8787346221441125,0.8785944610606136,0.8571428571428571,0.8561844863731656,0.8612244897959184,False,checkpoints/cfimdb.pt
