dataset,epoch,seed,fine_tune_mode,lr,batch_size,hidden_dropout_prob,train_loss,train_acc,train_f1,dev_acc,dev_f1,best_dev_acc,is_best,checkpoint_path
sst,0,11711,last-linear-layer,0.001,64,0.2,1.6846915358927712,0.4027387640449438,0.2931331641095893,0.39691189827429607,0.29736903255945224,0.39691189827429607,True,checkpoints/sst.pt
sst,1,11711,last-linear-layer,0.001,64,0.2,1.4553614445586702,0.4012172284644195,0.29371066624896286,0.3923705722070845,0.28371486101914956,0.39691189827429607,False,checkpoints/sst.pt
sst,2,11711,last-linear-layer,0.001,64,0.2,1.401444255416073,0.4362125468164794,0.3735891422653738,0.43415077202543145,0.38583611947424806,0.43415077202543145,True,checkpoints/sst.pt
sst,3,11711,last-linear-layer,0.001,64,0.2,1.380651201774825,0.45353464419475653,0.3535605593610568,0.43778383287920075,0.3349836938970356,0.43778383287920075,True,checkpoints/sst.pt
sst,4,11711,last-linear-layer,0.001,64,0.2,1.3629500625738458,0.4648876404494382,0.36028864119533577,0.43142597638510444,0.33257204852074984,0.43778383287920075,False,checkpoints/sst.pt
sst,5,11711,last-linear-layer,0.001,64,0.2,1.3565128561276107,0.46418539325842695,0.37103572901934945,0.444141689373297,0.35264858744487515,0.444141689373297,True,checkpoints/sst.pt
sst,6,11711,last-linear-layer,0.001,64,0.2,1.3451907697008616,0.4700374531835206,0.3955368388063575,0.4550408719346049,0.3927197073894796,0.4550408719346049,True,checkpoints/sst.pt
sst,7,11711,last-linear-layer,0.001,64,0.2,1.3390607202230995,0.4818586142322097,0.4101243802673092,0.4586739327883742,0.3932977081381272,0.4586739327883742,True,checkpoints/sst.pt
sst,8,11711,last-linear-layer,0.001,64,0.2,1.331917160482549,0.46945224719101125,0.3923829364440109,0.45413260672116257,0.38323113319349633,0.4586739327883742,False,checkpoints/sst.pt
sst,9,11711,last-linear-layer,0.001,64,0.2,1.3234972473400741,0.4799859550561798,0.406558793748413,0.45776566757493187,0.3910951365730732,0.4586739327883742,False,checkpoints/sst.pt
