dataset,epoch,seed,fine_tune_mode,lr,batch_size,hidden_dropout_prob,train_loss,train_acc,train_f1,dev_acc,dev_f1,best_dev_acc,is_best,checkpoint_path
sst,0,11711,last-linear-layer,0.001,64,0.2,1.6537909045148251,0.3955992509363296,0.2909730901301214,0.3978201634877384,0.3039097037005678,0.3978201634877384,True,checkpoints/sst.pt
sst,1,11711,last-linear-layer,0.001,64,0.2,1.4381684038176465,0.40823970037453183,0.30504159540457076,0.4087193460490463,0.30459599159110323,0.4087193460490463,True,checkpoints/sst.pt
sst,2,11711,last-linear-layer,0.001,64,0.2,1.3793758047160818,0.4421816479400749,0.3882296405398812,0.4287011807447775,0.38611034855365645,0.4287011807447775,True,checkpoints/sst.pt
sst,3,11711,last-linear-layer,0.001,64,0.2,1.352675999278453,0.45727996254681647,0.37113885436413085,0.43415077202543145,0.35162342384604184,0.43415077202543145,True,checkpoints/sst.pt
sst,4,11711,last-linear-layer,0.001,64,0.2,1.3294676008509165,0.4648876404494382,0.37381014361624415,0.44595821980018163,0.3649748996608909,0.44595821980018163,True,checkpoints/sst.pt
sst,5,11711,last-linear-layer,0.001,64,0.2,1.3208068635926318,0.46734550561797755,0.38545663563345023,0.44686648501362397,0.3732814706860811,0.44686648501362397,True,checkpoints/sst.pt
sst,6,11711,last-linear-layer,0.001,64,0.2,1.3068554917378212,0.4731975655430712,0.40894500653768784,0.45958219800181654,0.4044072936508816,0.45958219800181654,True,checkpoints/sst.pt
sst,7,11711,last-linear-layer,0.001,64,0.2,1.2989888333562594,0.4791666666666667,0.41949675005439035,0.4641235240690282,0.4103347502644886,0.4641235240690282,True,checkpoints/sst.pt
sst,8,11711,last-linear-layer,0.001,64,0.2,1.2911608041222415,0.475187265917603,0.40834100677566154,0.44595821980018163,0.38919349898971317,0.4641235240690282,False,checkpoints/sst.pt
sst,9,11711,last-linear-layer,0.001,64,0.2,1.2815787738828517,0.48045411985018727,0.42131326765289356,0.46684831970935514,0.41284539917591606,0.46684831970935514,True,checkpoints/sst.pt
