dataset,epoch,seed,fine_tune_mode,lr,batch_size,hidden_dropout_prob,train_loss,train_acc,train_f1,dev_acc,dev_f1,best_dev_acc,is_best,checkpoint_path
sst,0,11711,full-model,2e-05,64,0.2,1.599075826246347,0.4417134831460674,0.2746552535224033,0.4232515894641235,0.2686528508592935,0,True,checkpoints/base-full-lr2e-5-ep5-sst.pt
sst,1,11711,full-model,2e-05,64,0.2,1.230551230818478,0.5457631086142322,0.4659785929897947,0.5013623978201635,0.4192566842829436,0.4232515894641235,True,checkpoints/base-full-lr2e-5-ep5-sst.pt
sst,2,11711,full-model,2e-05,64,0.2,1.0943796585744887,0.5931647940074907,0.5432989456048029,0.4940962761126249,0.4374292446695701,0.5013623978201635,False,checkpoints/base-full-lr2e-5-ep5-sst.pt
sst,3,11711,full-model,2e-05,64,0.2,1.0108082761515433,0.6410346441947565,0.6025727295911125,0.5049954586739328,0.45958543343839836,0.5013623978201635,True,checkpoints/base-full-lr2e-5-ep5-sst.pt
sst,4,11711,full-model,2e-05,64,0.2,0.9381570735974099,0.6762640449438202,0.6511949054799518,0.49954586739327883,0.46918969463117516,0.5049954586739328,False,checkpoints/base-full-lr2e-5-ep5-sst.pt
