dataset,epoch,seed,fine_tune_mode,lr,batch_size,hidden_dropout_prob,train_loss,train_acc,train_f1,dev_acc,dev_f1,best_dev_acc,is_best,checkpoint_path
cfimdb,0,11711,full-model,1e-05,8,0.2,0.5045410528100122,0.9695371997656708,0.9695334252277682,0.9714285714285714,0.9714266673331,0,True,checkpoints/base-full-lr1e-5-ep5-cfimdb.pt
cfimdb,1,11711,full-model,1e-05,8,0.2,0.1038249976493453,0.9718804920913884,0.9718626373626373,0.9346938775510204,0.9345094894413258,0.9714285714285714,False,checkpoints/base-full-lr1e-5-ep5-cfimdb.pt
cfimdb,2,11711,full-model,1e-05,8,0.2,0.0629342465164253,0.9929701230228472,0.9929700048047223,0.963265306122449,0.9632432612645652,0.9714285714285714,False,checkpoints/base-full-lr1e-5-ep5-cfimdb.pt
cfimdb,3,11711,full-model,1e-05,8,0.2,0.046287921330212645,0.9976567076742824,0.9976566875693247,0.963265306122449,0.9632432612645652,0.9714285714285714,False,checkpoints/base-full-lr1e-5-ep5-cfimdb.pt
cfimdb,4,11711,full-model,1e-05,8,0.2,0.033754519915869724,0.9976567076742824,0.9976567004365374,0.963265306122449,0.9632432612645652,0.9714285714285714,False,checkpoints/base-full-lr1e-5-ep5-cfimdb.pt
