dataset,epoch,seed,fine_tune_mode,lr,batch_size,hidden_dropout_prob,train_loss,train_acc,train_f1,dev_acc,dev_f1,best_dev_acc,is_best,checkpoint_path
sst,0,11711,last-linear-layer,0.001,64,0.2,1.9707538040716257,0.4378511235955056,0.3326456379919668,0.4159854677565849,0.32203554339344354,0.4159854677565849,True,checkpoints/sst.pt
sst,1,11711,last-linear-layer,0.001,64,0.2,1.4010192965393635,0.4595037453183521,0.3160837254465049,0.4305177111716621,0.301896389244817,0.4305177111716621,True,checkpoints/sst.pt
sst,2,11711,last-linear-layer,0.001,64,0.2,1.3359640222876819,0.4829119850187266,0.41246773911704804,0.45413260672116257,0.39215953314916874,0.45413260672116257,True,checkpoints/sst.pt
sst,3,11711,last-linear-layer,0.001,64,0.2,1.3042455698127178,0.4994147940074906,0.44497184976327064,0.45776566757493187,0.4130798251070088,0.45776566757493187,True,checkpoints/sst.pt
sst,4,11711,last-linear-layer,0.001,64,0.2,1.2792223407261407,0.44288389513108617,0.3892524345793675,0.4069028156221617,0.3501108243905728,0.45776566757493187,False,checkpoints/sst.pt
sst,5,11711,last-linear-layer,0.001,64,0.2,1.269082982148697,0.46629213483146065,0.44718387896809364,0.42415985467756584,0.4063476098992089,0.45776566757493187,False,checkpoints/sst.pt
sst,6,11711,last-linear-layer,0.001,64,0.2,1.2562871103856101,0.516619850187266,0.49898458376625865,0.4514078110808356,0.43778669156623806,0.45776566757493187,False,checkpoints/sst.pt
sst,7,11711,last-linear-layer,0.001,64,0.2,1.2423035796008892,0.5200140449438202,0.4509327206119762,0.46321525885558584,0.3935828225055581,0.46321525885558584,True,checkpoints/sst.pt
sst,8,11711,last-linear-layer,0.001,64,0.2,1.2325302033282037,0.5202481273408239,0.4395900180882058,0.47774750227066304,0.3900722398624098,0.47774750227066304,True,checkpoints/sst.pt
sst,9,11711,last-linear-layer,0.001,64,0.2,1.2206780946076805,0.5324204119850188,0.4878393506667889,0.47411444141689374,0.4329277002720162,0.47774750227066304,False,checkpoints/sst.pt
