dataset,epoch,seed,fine_tune_mode,lr,batch_size,hidden_dropout_prob,train_loss,train_acc,train_f1,dev_acc,dev_f1,best_dev_acc,is_best,checkpoint_path
cfimdb,0,11711,last-linear-layer,0.001,8,0.2,0.9434920525522119,0.8506151142355008,0.8505804495647873,0.8244897959183674,0.8243844704862557,0.8244897959183674,True,checkpoints/cfimdb.pt
cfimdb,1,11711,last-linear-layer,0.001,8,0.2,0.5406743610434444,0.7715289982425307,0.7614425036765655,0.7714285714285715,0.7626954476269545,0.8244897959183674,False,checkpoints/cfimdb.pt
cfimdb,2,11711,last-linear-layer,0.001,8,0.2,0.4690502354892615,0.8283538371411834,0.8240159745252065,0.763265306122449,0.750701754385965,0.8244897959183674,False,checkpoints/cfimdb.pt
cfimdb,3,11711,last-linear-layer,0.001,8,0.2,0.41583322281035306,0.7047451669595782,0.6773979691320065,0.673469387755102,0.6333981744725423,0.8244897959183674,False,checkpoints/cfimdb.pt
cfimdb,4,11711,last-linear-layer,0.001,8,0.2,0.4001559906195257,0.8869361452841242,0.8865622562834747,0.8938775510204081,0.8938616368968275,0.8938775510204081,True,checkpoints/cfimdb.pt
cfimdb,5,11711,last-linear-layer,0.001,8,0.2,0.3782383485166269,0.9097832454598711,0.9097088459076034,0.8816326530612245,0.8809902681697124,0.8938775510204081,False,checkpoints/cfimdb.pt
cfimdb,6,11711,last-linear-layer,0.001,8,0.2,0.3443522219694106,0.9004100761570006,0.9001853273566294,0.9020408163265307,0.9020261263663023,0.9020408163265307,True,checkpoints/cfimdb.pt
cfimdb,7,11711,last-linear-layer,0.001,8,0.2,0.3483160813208495,0.8922085530169889,0.8915501905972045,0.8489795918367347,0.8466807610993659,0.9020408163265307,False,checkpoints/cfimdb.pt
cfimdb,8,11711,last-linear-layer,0.001,8,0.2,0.33005729846865217,0.9185705916813123,0.9185651139651838,0.889795918367347,0.8896782908890779,0.9020408163265307,False,checkpoints/cfimdb.pt
cfimdb,9,11711,last-linear-layer,0.001,8,0.2,0.3188767726141437,0.9197422378441711,0.9197394833940742,0.8857142857142857,0.8854834401709402,0.9020408163265307,False,checkpoints/cfimdb.pt
