dataset,epoch,seed,fine_tune_mode,lr,batch_size,hidden_dropout_prob,train_loss,train_acc,train_f1,dev_acc,dev_f1,best_dev_acc,is_best,checkpoint_path
sst,0,11711,full-model,1e-05,64,0.2,2.5916813629776683,0.29892322097378277,0.1868089639130861,0.28610354223433243,0.18554200332697984,0.28610354223433243,True,checkpoints/sst.pt
sst,1,11711,full-model,1e-05,64,0.2,1.5213984642455827,0.4250936329588015,0.32631118243264834,0.39691189827429607,0.3119047184101473,0.39691189827429607,True,checkpoints/sst.pt
sst,2,11711,full-model,1e-05,64,0.2,1.3806670032330413,0.4716760299625468,0.3717125615196898,0.4396003633060854,0.34861590392607544,0.4396003633060854,True,checkpoints/sst.pt
sst,3,11711,full-model,1e-05,64,0.2,1.3118489313481458,0.48864700374531833,0.38285928726120716,0.45049954586739327,0.3533623413428333,0.45049954586739327,True,checkpoints/sst.pt
sst,4,11711,full-model,1e-05,64,0.2,1.2855786245260665,0.4964887640449438,0.3930901304079016,0.46139872842870117,0.3605966760145808,0.46139872842870117,True,checkpoints/sst.pt
