dataset,epoch,seed,fine_tune_mode,lr,batch_size,hidden_dropout_prob,train_loss,train_acc,train_f1,dev_acc,dev_f1,best_dev_acc,is_best,checkpoint_path
sst,0,11711,last-linear-layer,0.001,64,0.2,2.0256543177277293,0.4297752808988764,0.30815090289646085,0.407811080835604,0.2965798010725128,0.407811080835604,True,checkpoints/sst.pt
sst,1,11711,last-linear-layer,0.001,64,0.2,1.4169342313239823,0.4597378277153558,0.31543787176918914,0.43505903723887374,0.30336186182952907,0.43505903723887374,True,checkpoints/sst.pt
sst,2,11711,last-linear-layer,0.001,64,0.2,1.3549881337293939,0.479751872659176,0.4075952946277363,0.44959128065395093,0.3808046995486464,0.44959128065395093,True,checkpoints/sst.pt
sst,3,11711,last-linear-layer,0.001,64,0.2,1.325485102276304,0.49859550561797755,0.4414918590297511,0.45958219800181654,0.4108992166644418,0.45958219800181654,True,checkpoints/sst.pt
sst,4,11711,last-linear-layer,0.001,64,0.2,1.3026733442918579,0.43995786516853935,0.3809699516475784,0.41326067211625794,0.34881834871929485,0.45958219800181654,False,checkpoints/sst.pt
sst,5,11711,last-linear-layer,0.001,64,0.2,1.2929610912479572,0.4624297752808989,0.43978599711272304,0.4150772025431426,0.3955569306386254,0.45958219800181654,False,checkpoints/sst.pt
sst,6,11711,last-linear-layer,0.001,64,0.2,1.2816802654693376,0.5201310861423221,0.5014001790616325,0.45231607629427795,0.4386196358394021,0.45958219800181654,False,checkpoints/sst.pt
sst,7,11711,last-linear-layer,0.001,64,0.2,1.2683997430018525,0.5215355805243446,0.4502433544211425,0.46503178928247046,0.38991408459788135,0.46503178928247046,True,checkpoints/sst.pt
sst,8,11711,last-linear-layer,0.001,64,0.2,1.2578774521599954,0.5181413857677902,0.4323747153778236,0.47411444141689374,0.382649758547029,0.47411444141689374,True,checkpoints/sst.pt
sst,9,11711,last-linear-layer,0.001,64,0.2,1.246864684482119,0.5304307116104869,0.48370371210158875,0.4786557674841054,0.4348084634861505,0.4786557674841054,True,checkpoints/sst.pt
