dataset,epoch,seed,fine_tune_mode,lr,batch_size,hidden_dropout_prob,train_loss,train_acc,train_f1,dev_acc,dev_f1,best_dev_acc,is_best,checkpoint_path
sst,0,11711,full-model,2e-05,64,0.2,2.285877617437448,0.38728932584269665,0.2754678880182596,0.371480472297911,0.27488747736555486,0.371480472297911,True,checkpoints/sst.pt
sst,1,11711,full-model,2e-05,64,0.2,1.362825725505601,0.5079588014981273,0.4234460951220448,0.46503178928247046,0.3847812831167824,0.46503178928247046,True,checkpoints/sst.pt
sst,2,11711,full-model,2e-05,64,0.2,1.2374780124692775,0.5438904494382022,0.487931072265686,0.49591280653950953,0.4445872954354281,0.49591280653950953,True,checkpoints/sst.pt
sst,3,11711,full-model,2e-05,64,0.2,1.1776530858296066,0.5533707865168539,0.49208974382485815,0.48864668483197093,0.42527268451141265,0.49591280653950953,False,checkpoints/sst.pt
sst,4,11711,full-model,2e-05,64,0.2,1.1491148365077688,0.56437265917603,0.5070792765433174,0.4986376021798365,0.43604005715247923,0.4986376021798365,True,checkpoints/sst.pt
