dataset,epoch,seed,fine_tune_mode,lr,batch_size,hidden_dropout_prob,train_loss,train_acc,train_f1,dev_acc,dev_f1,best_dev_acc,is_best,checkpoint_path
cfimdb,0,11711,last-linear-layer,0.001,8,0.2,0.9238819956309466,0.8371411833626244,0.8370279247646836,0.8204081632653061,0.8195393062809696,0.8204081632653061,True,checkpoints/cfimdb.pt
cfimdb,1,11711,last-linear-layer,0.001,8,0.2,0.5061538960332068,0.8072642062097246,0.8023185210294166,0.8,0.7950700739147505,0.8204081632653061,False,checkpoints/cfimdb.pt
cfimdb,2,11711,last-linear-layer,0.001,8,0.2,0.43209084917173207,0.8804920913884007,0.8802849827145691,0.8734693877551021,0.8734609553323004,0.8734693877551021,True,checkpoints/cfimdb.pt
cfimdb,3,11711,last-linear-layer,0.001,8,0.2,0.3768148209168532,0.7527826596367897,0.7377257726733872,0.7061224489795919,0.6774901272487933,0.8734693877551021,False,checkpoints/cfimdb.pt
cfimdb,4,11711,last-linear-layer,0.001,8,0.2,0.3742271783265555,0.8429994141769186,0.8402734522296553,0.8571428571428571,0.8552522746071134,0.8734693877551021,False,checkpoints/cfimdb.pt
cfimdb,5,11711,last-linear-layer,0.001,8,0.2,0.3569679364004982,0.9121265377855887,0.9121257838496766,0.889795918367347,0.8896120150187734,0.889795918367347,True,checkpoints/cfimdb.pt
cfimdb,6,11711,last-linear-layer,0.001,8,0.2,0.3175760828933426,0.9150556531927357,0.9150499390284292,0.9020408163265307,0.9019607843137254,0.9020408163265307,True,checkpoints/cfimdb.pt
cfimdb,7,11711,last-linear-layer,0.001,8,0.2,0.32293230573707654,0.8758055067369654,0.8743294263417725,0.8081632653061225,0.8023549201009251,0.9020408163265307,False,checkpoints/cfimdb.pt
cfimdb,8,11711,last-linear-layer,0.001,8,0.2,0.2979405487704778,0.9214997070884593,0.9214828657185304,0.8979591836734694,0.8975221268550586,0.9020408163265307,False,checkpoints/cfimdb.pt
cfimdb,9,11711,last-linear-layer,0.001,8,0.2,0.2931215739591378,0.9238429994141769,0.9238417187178256,0.8979591836734694,0.8977137990347522,0.9020408163265307,False,checkpoints/cfimdb.pt
