dataset,epoch,seed,fine_tune_mode,lr,batch_size,hidden_dropout_prob,train_loss,train_acc,train_f1,dev_acc,dev_f1,best_dev_acc,is_best,checkpoint_path
cfimdb,0,11711,last-linear-layer,0.001,8,0.2,0.9065183368250379,0.7510251903925015,0.7399679922005631,0.7428571428571429,0.7286821705426356,0.7428571428571429,True,checkpoints/cfimdb.pt
cfimdb,1,11711,last-linear-layer,0.001,8,0.2,0.5024668876534311,0.7141183362624487,0.6916272292738979,0.7142857142857143,0.6940559440559441,0.7428571428571429,False,checkpoints/cfimdb.pt
cfimdb,2,11711,last-linear-layer,0.001,8,0.2,0.43350089449331025,0.8822495606326889,0.8819357869037767,0.8367346938775511,0.8340782879588243,0.8367346938775511,True,checkpoints/cfimdb.pt
cfimdb,3,11711,last-linear-layer,0.001,8,0.2,0.36879670400625075,0.830697129466901,0.8265483607949362,0.7428571428571429,0.7275904060994335,0.8367346938775511,False,checkpoints/cfimdb.pt
cfimdb,4,11711,last-linear-layer,0.001,8,0.2,0.3724174751229932,0.8781487990626831,0.8774045632837963,0.8979591836734694,0.8977889027951607,0.8979591836734694,True,checkpoints/cfimdb.pt
cfimdb,5,11711,last-linear-layer,0.001,8,0.2,0.3335772555878508,0.9080257762155829,0.9080212307011175,0.8734693877551021,0.8729274373002727,0.8979591836734694,False,checkpoints/cfimdb.pt
cfimdb,6,11711,last-linear-layer,0.001,8,0.2,0.29941411330321127,0.9138840070298769,0.9138608304311782,0.9020408163265307,0.9019607843137254,0.9020408163265307,True,checkpoints/cfimdb.pt
cfimdb,7,11711,last-linear-layer,0.001,8,0.2,0.2952886256171721,0.8916227299355595,0.8909097503976952,0.8326530612244898,0.829366899386774,0.9020408163265307,False,checkpoints/cfimdb.pt
cfimdb,8,11711,last-linear-layer,0.001,8,0.2,0.27970947441862565,0.9232571763327475,0.9232520138808569,0.8938775510204081,0.8937908496732027,0.9020408163265307,False,checkpoints/cfimdb.pt
cfimdb,9,11711,last-linear-layer,0.001,8,0.2,0.2765836320538944,0.9238429994141769,0.9238314715961513,0.8938775510204081,0.8936631944444444,0.9020408163265307,False,checkpoints/cfimdb.pt
