dataset,epoch,seed,fine_tune_mode,lr,batch_size,hidden_dropout_prob,train_loss,train_acc,train_f1,dev_acc,dev_f1,best_dev_acc,is_best,checkpoint_path
cfimdb,0,11711,last-linear-layer,0.001,8,0.2,1.0973212647939397,0.5723491505565319,0.4837986743993372,0.5714285714285714,0.47722977504115094,0.5714285714285714,True,checkpoints/cfimdb.pt
cfimdb,1,11711,last-linear-layer,0.001,8,0.2,0.6459120592781317,0.8640890451083773,0.8640834010587124,0.8448979591836735,0.8445846688034189,0.8448979591836735,True,checkpoints/cfimdb.pt
cfimdb,2,11711,last-linear-layer,0.001,8,0.2,0.4997416261200593,0.7932044522554189,0.7852765152257537,0.746938775510204,0.729020979020979,0.8448979591836735,False,checkpoints/cfimdb.pt
cfimdb,3,11711,last-linear-layer,0.001,8,0.2,0.4635500467129957,0.8933801991798477,0.8933696234160271,0.8775510204081632,0.8773036858974359,0.8775510204081632,True,checkpoints/cfimdb.pt
cfimdb,4,11711,last-linear-layer,0.001,8,0.2,0.43367849645492074,0.8324545987111892,0.8289890710382515,0.7836734693877551,0.7742720556279878,0.8775510204081632,False,checkpoints/cfimdb.pt
cfimdb,5,11711,last-linear-layer,0.001,8,0.2,0.38132365975772664,0.8535442296426479,0.8516077479011233,0.8204081632653061,0.8152337858220211,0.8775510204081632,False,checkpoints/cfimdb.pt
cfimdb,6,11711,last-linear-layer,0.001,8,0.2,0.3827140778999462,0.8582308142940832,0.8563562999682873,0.8204081632653061,0.8157390947627512,0.8775510204081632,False,checkpoints/cfimdb.pt
cfimdb,7,11711,last-linear-layer,0.001,8,0.2,0.3741912285788594,0.9004100761570006,0.900405940430953,0.8857142857142857,0.8855598558654745,0.8857142857142857,True,checkpoints/cfimdb.pt
cfimdb,8,11711,last-linear-layer,0.001,8,0.2,0.34743128511532445,0.9027533684827183,0.9026731715627413,0.8857142857142857,0.8854834401709402,0.8857142857142857,False,checkpoints/cfimdb.pt
cfimdb,9,11711,last-linear-layer,0.001,8,0.2,0.34506517250056024,0.9033391915641477,0.9032350492817396,0.8857142857142857,0.8854834401709402,0.8857142857142857,False,checkpoints/cfimdb.pt
