dataset,epoch,seed,fine_tune_mode,lr,batch_size,hidden_dropout_prob,train_loss,train_acc,train_f1,dev_acc,dev_f1,best_dev_acc,is_best,checkpoint_path
sst,0,11711,last-linear-layer,0.001,64,0.2,1.8829646742165977,0.41198501872659177,0.2687669451306431,0.3978201634877384,0.26559038714832023,0.3978201634877384,True,checkpoints/sst.pt
sst,1,11711,last-linear-layer,0.001,64,0.2,1.434875690225345,0.418188202247191,0.33348167061059003,0.4014532243415077,0.32227031075972573,0.4014532243415077,True,checkpoints/sst.pt
sst,2,11711,last-linear-layer,0.001,64,0.2,1.3812732056005677,0.4467462546816479,0.3217482847672154,0.42415985467756584,0.3037477059789433,0.42415985467756584,True,checkpoints/sst.pt
sst,3,11711,last-linear-layer,0.001,64,0.2,1.3554383124878158,0.4598548689138577,0.38767394290971235,0.4296094459582198,0.36846462480336684,0.4296094459582198,True,checkpoints/sst.pt
sst,4,11711,last-linear-layer,0.001,64,0.2,1.3335975817779997,0.46769662921348315,0.3736487436744871,0.4332425068119891,0.34459079194993725,0.4332425068119891,True,checkpoints/sst.pt
sst,5,11711,last-linear-layer,0.001,64,0.2,1.3291984725354322,0.45095973782771537,0.40600679490595315,0.4368755676657584,0.39981160383535125,0.4368755676657584,True,checkpoints/sst.pt
sst,6,11711,last-linear-layer,0.001,64,0.2,1.3179043309012455,0.4722612359550562,0.4296275236985859,0.45594913714804725,0.42592842809591025,0.45594913714804725,True,checkpoints/sst.pt
sst,7,11711,last-linear-layer,0.001,64,0.2,1.309747974374401,0.4872425093632959,0.43548852000608457,0.46139872842870117,0.4172690614476885,0.46139872842870117,True,checkpoints/sst.pt
sst,8,11711,last-linear-layer,0.001,64,0.2,1.3023658546049204,0.4872425093632959,0.42614062786020784,0.4604904632152589,0.40890867190602076,0.46139872842870117,False,checkpoints/sst.pt
sst,9,11711,last-linear-layer,0.001,64,0.2,1.2952249468262516,0.48993445692883897,0.43574622854434253,0.4677565849227975,0.4215285340451647,0.4677565849227975,True,checkpoints/sst.pt
