dataset,epoch,seed,fine_tune_mode,lr,batch_size,hidden_dropout_prob,train_loss,train_acc,train_f1,dev_acc,dev_f1,best_dev_acc,is_best,checkpoint_path
cfimdb,0,11711,last-linear-layer,0.001,8,0.2,1.4348535101825945,0.7012302284710018,0.6853922433108313,0.7020408163265306,0.6911533613082594,0.7020408163265306,True,checkpoints/cfimdb.pt
cfimdb,1,11711,last-linear-layer,0.001,8,0.2,0.6815297490803995,0.8394844756883422,0.8394751654265397,0.8244897959183674,0.8237380581907008,0.8244897959183674,True,checkpoints/cfimdb.pt
cfimdb,2,11711,last-linear-layer,0.001,8,0.2,0.5483703503263331,0.8529584065612185,0.8514501961504923,0.8122448979591836,0.8078627932351335,0.8244897959183674,False,checkpoints/cfimdb.pt
cfimdb,3,11711,last-linear-layer,0.001,8,0.2,0.519212960918373,0.8845928529584065,0.8845660728010317,0.8693877551020408,0.8691239316239315,0.8693877551020408,True,checkpoints/cfimdb.pt
cfimdb,4,11711,last-linear-layer,0.001,8,0.2,0.4942960640955194,0.8072642062097246,0.8014544374660829,0.746938775510204,0.731359649122807,0.8693877551020408,False,checkpoints/cfimdb.pt
cfimdb,5,11711,last-linear-layer,0.001,8,0.2,0.4561662656542297,0.849443468072642,0.8476344385158234,0.8244897959183674,0.8196833547282842,0.8693877551020408,False,checkpoints/cfimdb.pt
cfimdb,6,11711,last-linear-layer,0.001,8,0.2,0.460402504863026,0.8898652606912713,0.8896850146850147,0.8734693877551021,0.8727827004572788,0.8734693877551021,True,checkpoints/cfimdb.pt
cfimdb,7,11711,last-linear-layer,0.001,8,0.2,0.44961919283894736,0.888107791446983,0.88809242928227,0.8734693877551021,0.8731651108030929,0.8734693877551021,False,checkpoints/cfimdb.pt
cfimdb,8,11711,last-linear-layer,0.001,8,0.2,0.4341050830678405,0.8910369068541301,0.8909470476546378,0.8734693877551021,0.8729274373002727,0.8734693877551021,False,checkpoints/cfimdb.pt
cfimdb,9,11711,last-linear-layer,0.001,8,0.2,0.42986556072936993,0.8922085530169889,0.8920110571699698,0.8734693877551021,0.8729274373002727,0.8734693877551021,False,checkpoints/cfimdb.pt
