dataset,epoch,seed,fine_tune_mode,lr,batch_size,hidden_dropout_prob,train_loss,train_acc,train_f1,dev_acc,dev_f1,best_dev_acc,is_best,checkpoint_path
cfimdb,0,11711,full-model,1e-05,4,0.2,0.808674653627816,0.9537199765670767,0.953713622582719,0.926530612244898,0.9263822115384616,0.926530612244898,True,checkpoints/cfimdb.pt
cfimdb,1,11711,full-model,1e-05,4,0.2,0.31745085408058527,0.9701230228471002,0.9701149819863271,0.9387755102040817,0.9387755102040818,0.9387755102040817,True,checkpoints/cfimdb.pt
cfimdb,2,11711,full-model,1e-05,4,0.2,0.2517534069076339,0.9830111306385472,0.9830111073169643,0.9510204081632653,0.9509803921568628,0.9510204081632653,True,checkpoints/cfimdb.pt
cfimdb,3,11711,full-model,1e-05,4,0.2,0.1786959259941389,0.9853544229642648,0.985354402859452,0.9551020408163265,0.9550750971011353,0.9551020408163265,True,checkpoints/cfimdb.pt
cfimdb,4,11711,full-model,1e-05,4,0.2,0.10921468329302148,0.987111892208553,0.9871118877854987,0.9469387755102041,0.9469069329377052,0.9551020408163265,False,checkpoints/cfimdb.pt
